AssetId,AssetStatus,AssetName,Type,FromId,ToId,Diameter
12341,In Service,,Gravity,85563,86799,150
12342,In Service,,Gravity,86800,85011,150
12343,In Service,,Gravity,84276,159534,450
12344,In Service,,Gravity,74662,78930,150
12345,In Service,,Gravity,78932,74669,225
12346,In Service,,Gravity,74690,84283,150
12347,In Service,,Gravity,74699,79876,150
12348,In Service,,Gravity,88374,74699,150
12349,In Service,,Gravity,83351,78941,150
12350,In Service,,Gravity,78944,80965,150
12351,In Service,,Gravity,85584,85014,150
12352,In Service,,Gravity,74738,87182,150
12353,In Service,,Gravity,77239,88057,150
12354,In Service,,Gravity,86823,87185,150
12355,In Service,,Gravity,85592,83364,150
12356,In Service,,Gravity,79894,85594,150
12357,In Service,,Gravity,88392,78956,150
12358,In Service,,Gravity,74809,74808,150
12359,In Service,,Gravity,83990,85160,150
12360,In Service,,Gravity,74820,82897,150
12361,In Service,,Gravity,78964,74828,100
12362,In Service,,Gravity,80009,81518,150
12363,In Service,,Gravity,74837,87201,150
12365,In Service,,Gravity,82904,74854,150
12366,In Service,,Gravity,84317,77806,150
12367,In Service,,Gravity,74878,87208,225
12368,In Service,,Gravity,81532,79916,150
12369,In Service,,Gravity,88786,74908,525
12370,In Service,,Gravity,78184,82916,150
12371,In Service,,Gravity,84331,82921,150
12372,In Service,,Gravity,81541,83397,150
12373,In Service,,Gravity,77263,74946,150
12374,In Service,,Gravity,85627,74963,150
12375,In Service,,Gravity,74974,87229,150
12376,In Service,,Gravity,87231,88429,150
12377,In Service,,Gravity,83992,81550,225
12378,In Service,,Gravity,81552,85634,150
12379,In Service,,Gravity,75009,78201,150
12380,In Service,,Gravity,83413,81556,150
12381,In Service,,Gravity,88439,86877,150
12382,In Service,,Gravity,75041,75040,150
12383,In Service,,Gravity,86885,75067,150
12384,In Service,,Gravity,84360,82946,150
12385,In Service,,Gravity,75081,84362,150
12386,In Service,,Gravity,75089,79954,150
12387,In Service,,Gravity,75099,86892,150
12388,In Service,,Gravity,75108,85655,225
12389,In Service,,Gravity,86894,87256,150
12390,In Service,,Gravity,87257,75115,150
12391,In Service,,Gravity,86897,85659,150
12392,In Service,,Gravity,81580,83437,150
12393,In Service,,Gravity,80016,85663,150
12394,In Service,,Gravity,87265,75150,150
12395,In Service,,Gravity,75179,75178,150
12396,In Service,,Gravity,86911,81592,225
12397,In Service,,Gravity,79173,83454,150
12398,In Service,,Gravity,77294,81597,150
12399,In Service,,Gravity,75253,88066,150
12400,In Service,,Gravity,75261,82985,150
12401,In Service,,Gravity,82989,80248,150
12402,In Service,,Gravity,78259,80250,150
12403,In Service,,Gravity,79194,80253,150
12404,In Service,,Gravity,85023,86130,150
12405,In Service,,Gravity,78270,81621,150
12406,In Service,,Gravity,80021,82042,150
12407,In Service,,Gravity,81625,86137,150
12408,In Service,,Gravity,75380,83484,150
12409,In Service,,Gravity,75382,75383,150
12410,In Service,,Gravity,75392,75391,150
12411,In Service,,Gravity,83487,75396,150
12412,In Service,,Gravity,82043,75408,150
12413,In Service,,Gravity,84430,86596,150
12414,In Service,,Gravity,89778,84876,150
12415,In Service,,Gravity,75422,84432,150
12416,In Service,,Gravity,75432,88526,150
12417,In Service,,Gravity,77319,75444,300
12418,In Service,,Gravity,79224,85725,150
12419,In Service,,Gravity,79226,87332,200
12420,In Service,,Gravity,80286,82150,150
12421,In Service,,Gravity,75487,82152,150
12422,In Service,,Gravity,82153,79232,150
12423,In Service,,Gravity,88538,75503,150
12424,In Service,,Gravity,83511,88539,150
12425,In Service,,Gravity,83514,75525,150
12426,In Service,,Gravity,83516,75530,150
12427,In Service,,Gravity,83519,75549,150
12428,In Service,,Gravity,88545,86987,150
12429,In Service,,Gravity,79247,75567,150
12430,In Service,,Gravity,75579,82166,150
12431,In Service,,Gravity,78317,75587,710
12432,In Service,,Gravity,82170,75597,150
12433,In Service,,Gravity,85757,86185,150
12434,In Service,,Gravity,75632,75630,150
12435,In Service,,Gravity,82179,75641,150
12436,In Service,,Gravity,81686,75665,150
12437,In Service,,Gravity,75667,80323,150
12438,In Service,,Gravity,88574,79270,150
12439,In Service,,Gravity,78343,81696,150
12440,In Service,,Gravity,82198,75739,150
12441,In Service,,Gravity,79021,84495,150
12442,In Service,,Gravity,75757,81704,150
12443,In Service,,Gravity,86215,88075,150
12444,In Service,,Gravity,80347,77350,150
12445,In Service,,Gravity,88594,78356,150
12446,In Service,,Gravity,79290,80349,150
12447,In Service,,Gravity,83570,80029,150
12448,In Service,,Gravity,75816,75815,150
12449,In Service,,Gravity,86227,82217,150
12450,In Service,,Gravity,86230,75836,150
12451,In Service,,Gravity,87403,75838,150
12452,In Service,,Gravity,78369,86232,150
12453,In Service,,Gravity,77359,85806,150
12454,In Service,,Gravity,87408,77360,150
12455,In Service,,Gravity,79304,75874,225
12456,In Service,,Gravity,86239,75881,150
12457,In Service,,Gravity,88615,81731,150
12458,In Service,,Gravity,80372,78381,150
12459,In Service,,Gravity,83590,85816,150
12460,In Service,,Gravity,85818,75915,150
12461,In Service,,Gravity,75924,85448,150
12462,In Service,,Gravity,86250,75932,150
12463,In Service,,Gravity,83596,139840,150
12464,In Service,,Gravity,75950,75949,150
12465,In Service,,Gravity,77370,88629,150
12466,In Service,,Gravity,87429,80383,150
12467,In Service,,Gravity,75977,75975,150
12468,In Service,,Gravity,86263,87433,150
12469,In Service,,Gravity,87436,77375,150
12470,In Service,,Gravity,82252,76003,150
12471,In Service,,Gravity,79332,85839,150
12472,In Service,,Gravity,83613,76018,150
12473,In Service,,Gravity,76027,83614,150
12474,In Service,,Gravity,76036,83616,150
12475,In Service,,Gravity,76047,76046,150
12476,In Service,,Gravity,76065,85849,150
12477,In Service,,Gravity,84563,78416,150
12479,In Service,,Gravity,76099,78420,375
12480,In Service,,Gravity,76101,87457,150
12481,In Service,,Gravity,88657,81776,150
12482,In Service,,Gravity,82277,76120,150
12483,In Service,,Gravity,81782,76145,150
12484,In Service,,Gravity,77388,78431,150
12485,In Service,,Gravity,82284,84579,150
12486,In Service,,Gravity,76171,87471,150
12487,In Service,,Gravity,76189,76191,150
12488,In Service,,Gravity,83647,76199,150
12489,In Service,,Gravity,80432,76214,150
12490,In Service,,Gravity,89270,89269,225
12491,In Service,,Gravity,76228,85193,150
12492,In Service,,Gravity,83656,88681,225
12493,In Service,,Gravity,76236,78449,150
12494,In Service,,Gravity,82300,79377,150
12495,In Service,,Gravity,82305,83661,355
12496,In Service,,Gravity,87494,86320,150
12497,In Service,,Gravity,85045,76287,150
12498,In Service,,Gravity,82310,84605,150
12499,In Service,,Gravity,85898,82314,225
12500,In Service,,Gravity,83672,84610,150
12501,In Service,,Gravity,78466,76331,150
12502,In Service,,Gravity,80459,82318,225
12503,In Service,,Gravity,83678,87507,150
12504,In Service,,Gravity,83679,86334,150
12506,In Service,,Gravity,76387,87516,150
12507,In Service,,Gravity,79413,PS050,150
12508,In Service,,Gravity,80043,81837,150
12509,In Service,,Gravity,87523,79416,150
12510,In Service,,Gravity,86350,81841,150
12511,In Service,,Gravity,76439,82339,150
12512,In Service,,Gravity,87529,76450,150
12513,In Service,,Gravity,81846,84639,150
12514,In Service,,Gravity,86359,76471,150
12515,In Service,,Gravity,78499,79832,150
12516,In Service,,Gravity,82351,84648,150
12517,In Service,,Gravity,88741,76523,150
12518,In Service,,Gravity,88743,83714,150
12519,In Service,,Gravity,78505,76536,225
12520,In Service,,Gravity,80499,87547,225
12521,In Service,,Gravity,76553,73737,150
12522,In Service,,Gravity,76561,78511,150
12523,In Service,,Gravity,76576,86378,140
12524,In Service,,Gravity,76585,86380,150
12525,In Service,,Gravity,87555,76587,150
12526,In Service,,Gravity,77438,80510,150
12527,In Service,,Gravity,76605,76604,150
12528,In Service,,Gravity,88761,85959,150
12529,In Service,,Gravity,82373,76621,150
12530,In Service,,Gravity,76629,76628,150
12531,In Service,,Gravity,81883,73626,150
12532,In Service,,Gravity,82668,77144,150
12533,In Service,Fergusson Park - Public Toilet,Rising,PS207,79858,50
12534,In Service,,Gravity,88940,78860,225
12535,In Service,,Gravity,86627,84836,150
12536,In Service,,Gravity,84388,80792,150
12537,In Service,,Gravity,85969,81276,150
12538,In Service,,Gravity,79739,84646,150
12539,In Service,,Rising,PS009,80822,100
12540,In Service,,Gravity,85450,85449,150
12541,In Service,,Rising,PS070,138502,150
12542,In Service,,Gravity,84684,79458,150
12543,In Service,,Gravity,76684,77443,150
12544,In Service,,Gravity,88778,73717,150
12545,In Service,,Gravity,73786,80891,150
12546,In Service,,Gravity,76703,78541,150
12547,In Service,,Gravity,88782,82390,150
12548,In Service,,Gravity,74568,74567,225
12549,In Service,,Gravity,86407,86808,150
12551,In Service,,Gravity,78953,78545,150
12552,In Service,,Gravity,85590,76731,150
12554,In Service,,Gravity,78183,84364,150
12555,In Service,,Gravity,82921,86972,150
12557,In Service,,Gravity,75154,75151,150
12558,In Service,,Gravity,80230,75198,825
12559,In Service,,Gravity,86927,75388,150
12560,In Service,,Gravity,82403,87316,150
12561,In Service,,Gravity,75522,86153,150
12562,In Service,,Gravity,84700,75543,150
12563,In Service,,Gravity,84701,75575,150
12564,In Service,,Gravity,86201,80312,150
12565,In Service,,Gravity,81076,82188,150
12566,In Service,,Gravity,88583,76778,150
12567,In Service,,Gravity,87399,85133,150
12568,In Service,,Gravity,81054,88622,150
12569,In Service,,Gravity,77463,84537,150
12570,In Service,,Gravity,82411,84705,150
12571,In Service,,Gravity,81765,76391,150
12572,In Service,,Gravity,82272,76096,150
12573,In Service,,Gravity,76801,84707,150
12574,In Service,,Gravity,76241,88683,150
12575,In Service,,Gravity,76405,88713,150
12576,In Service,,Gravity,84633,83074,150
12577,In Service,,Gravity,88731,80479,150
12578,In Service,,Gravity,76468,87014,150
12579,In Service,,Gravity,84710,76493,1050
12580,In Service,,Gravity,87010,76545,150
12581,In Service,,Gravity,76580,81875,150
12582,In Service,,Gravity,78568,80554,150
12583,In Service,,Gravity,76851,87975,150
12584,In Service,,Gravity,85291,78571,150
12585,In Service,,Gravity,76886,87983,175
12586,In Service,,Gravity,84037,81141,150
12587,Out of Service,,Rising,89328,80908,100
12588,In Service,,Gravity,78581,83148,150
12589,In Service,,Gravity,76937,76939,150
12590,In Service,,Syphon,75006,88913,225
12591,In Service,,Gravity,86456,84160,150
12592,In Service,,Gravity,76948,86457,150
12593,In Service,,Gravity,80986,77480,150
12594,In Service,,Gravity,88270,76978,150
12595,In Service,,Gravity,77025,81166,150
12596,In Service,,Gravity,82455,79672,150
12597,In Service,,Gravity,88098,82457,150
12598,In Service,,Gravity,86475,77040,150
12599,In Service,,Gravity,89376,89375,400
12600,In Service,,Gravity,89379,77050,400
12601,In Service,,Gravity,82461,84182,150
12602,In Service,,Gravity,82462,83044,150
12603,In Service,,Gravity,77073,88149,150
12604,In Service,,Rising,89398,PS091,50
12605,In Service,,Gravity,83178,77082,150
12606,In Service,,Gravity,79973,PS108,150
12607,In Service,,Gravity,85340,79974,150
12608,In Service,,Gravity,77548,86265,150
12609,In Service,,Gravity,77103,79792,150
12611,In Service,,Gravity,79663,79987,150
12612,In Service,,Gravity,88924,73633,150
12613,In Service,,Gravity,73720,79682,150
12614,In Service,,Gravity,77165,88977,225
12615,In Service,,Gravity,87887,82720,150
12616,In Service,,Gravity,90900,89189,150
12617,In Service,,Gravity,81401,74212,150
12618,In Service,,Gravity,85490,73661,150
12619,In Service,,Gravity,74443,74442,150
12620,In Service,,Gravity,74493,86961,150
12621,In Service,,Gravity,82848,77223,150
12622,In Service,,Gravity,79004,82908,150
12623,In Service,,Gravity,86855,74918,150
12624,In Service,,Gravity,75162,82963,150
12625,In Service,,Gravity,77289,82969,150
12626,In Service,,Gravity,81601,139426,700
12627,In Service,,Gravity,84395,87285,150
12628,In Service,,Gravity,75302,75303,150
12629,In Service,,Gravity,85700,79197,150
12630,In Service,,Gravity,83482,88514,150
12631,In Service,,Gravity,80311,78321,225
12632,In Service,,Gravity,78341,80332,150
12634,In Service,,Gravity,79355,87463,150
12635,In Service,,Gravity,76155,83638,150
12636,In Service,,Gravity,79391,77404,150
12637,In Service,,Gravity,85917,76394,150
12638,In Service,,Gravity,74214,84926,150
12639,In Service,,Gravity,81019,83303,150
12640,In Service,,Gravity,85644,82941,150
12641,In Service,,Gravity,79358,82413,225
12642,In Service,,Gravity,76812,76811,150
12643,In Service,,Gravity,81174,85724,150
12644,In Service,,Gravity,80051,83082,300
12645,In Service,,Gravity,86079,87023,150
12646,In Service,,Gravity,88295,77116,150
12647,In Service,,Gravity,80058,77521,150
12648,In Service,,Gravity,88162,77537,150
12649,In Service,,Gravity,79066,80579,150
12650,In Service,,Gravity,81096,77544,150
12651,In Service,,Gravity,84057,86089,150
12652,In Service,,Gravity,84059,79930,150
12653,Out of Service,,Reclaimed,89463,89462,100
12654,Out of Service,,Reclaimed,89465,89495,100
12655,Out of Service,,Reclaimed,89517,89519,100
12656,In Service,,Gravity,77579,77580,150
12657,In Service,,Gravity,77589,85086,150
12658,In Service,,Gravity,87043,77591,150
12659,In Service,,Gravity,87045,77600,150
12660,In Service,,Gravity,79078,81108,150
12662,In Service,,Gravity,81118,79500,150
12663,In Service,,Gravity,84205,82507,150
12664,In Service,,Gravity,77668,84085,150
12665,In Service,,Gravity,87625,77661,150
12666,In Service,,Storage,87630,83115,1350
12667,In Service,,Gravity,78692,80719,150
12668,In Service,,Gravity,85095,79079,150
12669,In Service,,Gravity,82115,86122,225
12671,In Service,,Gravity,79561,84098,450
12672,In Service,,Gravity,88198,77770,150
12673,In Service,,Gravity,79560,81252,225
12674,In Service,,Gravity,89577,77775,150
12675,In Service,,Gravity,77778,76906,150
12676,In Service,,Gravity,78160,78147,150
12677,In Service,,Gravity,85215,80111,150
12678,In Service,,Gravity,77808,84980,150
12679,In Service,,Gravity,82484,77834,150
12680,In Service,,Gravity,77850,80119,150
12681,In Service,,Gravity,79119,75591,150
12682,In Service,,Gravity,79126,85101,150
12683,In Service,,Gravity,80600,82484,150
12684,In Service,,Gravity,88196,77765,150
12685,In Service,,Gravity,87103,84124,150
12686,In Service,,Gravity,79133,77926,150
12687,In Service,,Gravity,84207,84132,150
12688,In Service,,Gravity,73260,73259,150
12689,In Service,,Gravity,85245,84137,150
12690,In Service,,Gravity,80612,79139,150
12691,In Service,,Gravity,85247,87070,150
12693,In Service,,Gravity,79547,81236,150
12695,In Service,,Gravity,77990,77989,150
12696,In Service,,Gravity,87704,88239,150
12697,In Service,,Gravity,81243,78014,150
12699,In Service,,Gravity,80639,80125,150
12700,In Service,,Rising,138579,86515,350
12701,In Service,,Gravity,86516,78072,225
12702,In Service,,Rising,89604,89605,250
12703,In Service,,Gravity,87721,84236,150
12704,In Service,,Gravity,78103,77958,150
12705,In Service,,Gravity,90056,87875,150
12706,In Service,,Gravity,87733,85280,150
12707,In Service,,Gravity,82563,81271,150
12708,In Service,,Gravity,82565,80745,150
12709,In Service,,Gravity,86062,73517,150
12710,In Service,,Gravity,80109,81192,150
12711,In Service,,Gravity,86530,78175,160
12712,In Service,,Gravity,78176,78634,150
12713,In Service,,Gravity,73251,73250,150
12714,In Service,,Reclaimed,89637,TP001-AV001-8700VA,750
12715,In Service,,Gravity,86449,77476,150
12716,In Service,,Gravity,83788,87912,150
12717,In Service,,Gravity,73291,87755,150
12718,In Service,,Gravity,87759,73302,150
12719,In Service,,Gravity,86023,87760,150
12720,In Service,,Gravity,73315,84734,150
12721,In Service,,Gravity,83825,73469,150
12722,In Service,,Gravity,73307,86540,150
12723,In Service,,Gravity,81946,79601,150
12724,In Service,,Gravity,86029,83801,150
12725,In Service,,Gravity,84741,89666,150
12726,In Service,,Gravity,79590,86018,150
12727,In Service,,Gravity,81950,87770,150
12728,In Service,,Gravity,82603,84518,150
12729,In Service,,Gravity,88906,73545,150
12730,In Service,,Gravity,79613,81957,150
12731,In Service,,Gravity,73285,80699,150
12732,In Service,,Gravity,86562,73421,150
12733,In Service,,Gravity,73426,80703,150
12734,In Service,,Rising,89702,89701,300
12735,In Service,,Rising,89700,89699,300
12736,In Service,,Gravity,73466,73465,150
12737,In Service,,Gravity,86052,86572,150
12738,In Service,,Gravity,83829,73492,150
12739,In Service,,Gravity,80723,78697,150
12740,In Service,,Gravity,79633,82628,150
12741,In Service,,Rising,PS025,89684,250
12742,In Service,,Rising,89732,89729,300
12743,In Service,,Gravity,78074,85375,225
12744,In Service,,Gravity,86064,82076,150
12745,In Service,,Gravity,83837,86582,150
12746,In Service,,Gravity,84791,88769,150
12748,In Service,,Gravity,81990,79643,150
12749,In Service,,Gravity,87810,75278,150
12750,In Service,,Rising,89544,89543,450
12751,In Service,,Gravity,82643,86078,150
12752,In Service,,Gravity,82646,84796,150
12753,In Service,,Gravity,79651,79052,150
12754,In Service,,Gravity,86591,77146,567
12755,In Service,,Overflow,88913,81997,750
12757,In Service,,Gravity,79655,81999,150
12758,In Service,,Gravity,87823,73604,150
12759,In Service,,Gravity,80744,87753,150
12760,In Service,,Gravity,83857,78980,150
12761,In Service,,Gravity,85361,86604,150
